@mayumi_kt2	2017-05-22 19:45:55	やってみたい#EP演習
@fms_eraser	2017-05-22 19:45:56	やっぱりめいじ(ろう)がナンバーワン！ #EP演習
@onigirimgmg_fms	2017-05-22 19:45:56	めいじろうおめでとう！#EP演習
@Mellieise	2017-05-22 19:46:00	はやくこれになりたい　#EP演習
@ysda_sny	2017-05-22 19:46:00	#EP演習発想がすごい
@mayoneko_fms	2017-05-22 19:46:01	おもしろくていいなあ#EP演習
@ishimoty3	2017-05-22 19:46:02	発想がすごい#EP演習
@FungiMetalSyoko	2017-05-22 19:46:02	クオリティの高いゲームの直後のションベンみたいな紙吹雪で笑った #EP演習
@esplinq_yu	2017-05-22 19:46:03	みく頑張って#EP演習
@T_daigaku	2017-05-22 19:46:03	すご #EP演習
@chaki_cheer3	2017-05-22 19:46:06	みく〜！！！がんばれ～〜〜！！！#EP演習
@Herzegovinas	2017-05-22 19:46:06	普通にクオリティ高い＃EP演習
@sasadango232	2017-05-22 19:46:09	めっさやりたい#EP演習
@mayumi_kt2	2017-05-22 19:46:10	みく！！！！！ふぁいと#EP演習
@onigirimgmg_fms	2017-05-22 19:46:12	みく～～～～！！！！！！！！！がんばれ！！！！！！！！！！！！#EP演習
@BowKeigo	2017-05-22 19:46:12	ゲーム性が高い すごい #EP演習
@HomeiMiyashita	2017-05-22 19:46:15	円軌道によって色を囲って取得していく！ゲームデザインが独創的！！ #EP演習
@tkw_fms	2017-05-22 19:46:16	ギャラクシー自体にも影響受けてああなったのかな #EP演習
@fms_moyashi	2017-05-22 19:46:18	いままで見たことない面白い！＃EP演習
@EPDaisuke	2017-05-22 19:46:19	#EP演習 11つば九郎に色を奪われためいじろう球の円周をぐるぐるして色を集めながら進む
@onakaSuitaaayoh	2017-05-22 19:46:28	すごいぞ5期生…#EP演習
@sss_tomo0413	2017-05-22 19:46:28	１１）メイジロウがツバクロウに色を奪われた（設定）マーカー周りをくるくるまわり進む方向を決めて進んでいく...最終的にメイジロウの色を集めていく#EP演習
@UNK61688740	2017-05-22 19:46:48	占い師#EP演習
@mayumi_kt2	2017-05-22 19:46:52	たろっと当たります#EP演習
@fms_eraser	2017-05-22 19:46:53	タロットブーム到来 #EP演習
@matatsuna	2017-05-22 19:46:55	行数が....#EP演習
@kbcha10	2017-05-22 19:46:56	スピリチュアルやね#EP演習
@k564nya	2017-05-22 19:46:58	タロットってなんだっけ#EP演習
@HomeiMiyashita	2017-05-22 19:47:02	注：3700行超えてます #EP演習
@auk_key_ikon	2017-05-22 19:47:04	タロット#EP演習
@fms3_hy	2017-05-22 19:47:09	今日今のところ最長コード？#EP演習
@mayoneko_fms	2017-05-22 19:47:12	結構書いてるなあ……#EP演習
@2n7_5	2017-05-22 19:47:21	こだわってますね#EP演習
@mayumi_kt2	2017-05-22 19:47:25	ちゃんと影付いてる！！！#EP演習
@chaki_cheer3	2017-05-22 19:47:25	カードきる音がいいねぇ！#EP演習
@pvcresinfmsfms	2017-05-22 19:47:28	UI凝ってる #EP演習
@sabuxu	2017-05-22 19:47:28	ごり押しなんだろうなぁ#EP演習
@Mellieise	2017-05-22 19:47:30	拘りすごくない？　#EP演習
@liz_ei	2017-05-22 19:47:35	UI拘ってる〜 #EP演習
@glaceef_maru9	2017-05-22 19:47:43	かまぼこのひと？#EP演習
@natume_fms	2017-05-22 19:47:47	宮下先生かわいい #EP演習
@onigirimgmg_fms	2017-05-22 19:47:48	星#EP演習
@fms_eraser	2017-05-22 19:47:49	ポインティングデバイスはありません #EP演習
@mkw9977	2017-05-22 19:47:59	すてき#EP演習
@numaty_null	2017-05-22 19:47:59	今年は１万行を超える猛者は現れるのだろうか…#EP演習
@mayumi_kt2	2017-05-22 19:48:01	恍惚wwwwwwwwwww#EP演習
@fms3_hy	2017-05-22 19:48:04	正位置、逆位置とかあるのかな？#EP演習
@onigirimgmg_fms	2017-05-22 19:48:05	恍惚ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ#EP演習
@fms_eraser	2017-05-22 19:48:06	後ろで何か鳴ってんぞ笑 #EP演習
@sss_tomo0413	2017-05-22 19:48:14	１２）タロットゲーム配るとこに音と影をつけて立体感を出した。カードを選択すると占い結果が出る#EP演習
@shino_uni_	2017-05-22 19:48:16	宮下先生wwwww　#EP演習
@fms_eraser	2017-05-22 19:48:16	こうこつ #EP演習
@esplinq_yu	2017-05-22 19:48:17	天然かwwww#EP演習
@EPDaisuke	2017-05-22 19:48:17	#EP演習　12タロット占い配るところに音を付けたことと影を付けたところが拘り恍惚（こうこつ
@takuandake	2017-05-22 19:48:20	こうこつww #EP演習
@HomeiMiyashita	2017-05-22 19:48:21	うっとり・・・ #EP演習
@korguchi	2017-05-22 19:48:23	モンスターでキマッってるだけでは#EP演習
@FungiMetalSyoko	2017-05-22 19:48:24	ｺｰｺﾂ #EP演習
@onigirimgmg_fms	2017-05-22 19:48:28	みくおつかれ！！！！！！！！！！！！#EP演習
@ekusikaS_fms	2017-05-22 19:48:29	宮下先生がタロットしてる！！かわいい　#EP演習
@chaki_cheer3	2017-05-22 19:48:30	漢字がよめなかったみくwwww#EP演習
@mkw9977	2017-05-22 19:48:32	なんて読むんだろｗｗｗ#EP演習
@hoihoi_wayway	2017-05-22 19:48:34	漢検三級落ちた俺でも読めた！！#EP演習
@tkw_fms	2017-05-22 19:48:35	自分で作ったのに読めなくて草 #EP演習
@galbot979	2017-05-22 19:48:39	な ん て 読 む ん だ ろ う#EP演習
@turtar_fms	2017-05-22 19:48:45	#EP演習 いいオチになったw
@HomeiMiyashita	2017-05-22 19:48:45	まぁ恍惚なんて言葉、ふだん使わないよなｗ #EP演習
@takuandake	2017-05-22 19:48:47	オチ最高すぎた最高www #EP演習
@ohnomeijifms	2017-05-22 19:48:49	3700行までは確認できたなやべえよ…  #EP演習
@ysda_sny	2017-05-22 19:48:52	＃EP演習タロットやってもらいたい
@tkrrrr_fms	2017-05-22 19:48:55	なんてよむんだろ？笑笑 #EP演習
@FungiMetalSyoko	2017-05-22 19:49:00	詰めが甘かったけどむしろ笑いを取れた、よかった #EP演習
@pvcresinfmsfms	2017-05-22 19:49:01	名字かっこよ… #EP演習
@fms_moyashi	2017-05-22 19:49:02	３７００行はやばい #EP演習
@numaty_null	2017-05-22 19:49:02	当然正位置だ#EP演習
@Mellieise	2017-05-22 19:49:03	ゴン　って音が繰り返されてたの意図的な気がしてきた #EP演習
@chikuzenni_fms	2017-05-22 19:49:04	#EP演習 まさかのハプニング続き でもいいプレゼンだった
@majinfms	2017-05-22 19:49:09	タイピング多過ぎ#EP演習
@fms3_hy	2017-05-22 19:49:10	fkc研の人だ！#EP演習
@onigirimgmg_fms	2017-05-22 19:49:12	かわいい#EP演習
@galbot979	2017-05-22 19:49:13	鍛冶くんや#EP演習
@fms_eraser	2017-05-22 19:49:26	緊張してんな〜 #EP演習
@satoon_dz14	2017-05-22 19:49:27	わかる#EP演習
@onakaSuitaaayoh	2017-05-22 19:49:29	かわいい！#EP演習
@HomeiMiyashita	2017-05-22 19:49:30	マイクもってあげようかと思ったのにｗ #EP演習
@mayumi_kt2	2017-05-22 19:49:30	かわいいな#EP演習
@2n7_5	2017-05-22 19:49:31	かわいいい#EP演習
@ohnomeijifms	2017-05-22 19:49:32	オサレ音楽 #EP演習
@ysda_sny	2017-05-22 19:49:33	＃EP演習はむ、かわいい
@chuuoubouhatei	2017-05-22 19:49:34	かわいいゲームだ… #EP演習
@turtar_fms	2017-05-22 19:49:35	#EP演習 かわいい
@UNK61688740	2017-05-22 19:49:35	あぁなごみ#EP演習
@kbcha10	2017-05-22 19:49:36	女子力高い#EP演習
@Herzegovinas	2017-05-22 19:49:36	Kawaii＃EP演習
@chaki_cheer3	2017-05-22 19:49:40	なごみ系タイピングゲームだなぁ#EP演習
@auk_key_ikon	2017-05-22 19:49:41	かわいい#EP演習
@FungiMetalSyoko	2017-05-22 19:49:41	はい女子力 #EP演習
@mkw9977	2017-05-22 19:49:44	女子力#EP演習
@0334nicole	2017-05-22 19:49:45	電気ねずみですね #EP演習
@numaty_null	2017-05-22 19:49:45	かわいい#EP演習
@fusumasuki_fms	2017-05-22 19:49:46	かわいい #EP演習
@doi10070511_fms	2017-05-22 19:49:52	ゆりちゅといい勝負#EP演習
@ekusikaS_fms	2017-05-22 19:49:56	今年動画の人が多いね#EP演習
@mayumi_kt2	2017-05-22 19:49:59	こくもつがこうこつにみえた#EP演習
@Mellieise	2017-05-22 19:50:04	デザイン良い人多すぎないですか #EP演習
@fms_eraser	2017-05-22 19:50:06	「こくもつ」が「こうこつ」にみえたぞ #EP演習
@esplinq_yu	2017-05-22 19:50:07	ハムスターの顔wwwwww#EP演習
@tkw_fms	2017-05-22 19:50:09	Yahooキッズにありそう #EP演習
@shino_uni_	2017-05-22 19:50:12	女子…？ #EP演習
@kbcha10	2017-05-22 19:50:13	タイピングがハムスターの原動力#EP演習
@onigirimgmg_fms	2017-05-22 19:50:17	梶君is女子力が高い、覚えた#EP演習
@mayumi_kt2	2017-05-22 19:50:17	単語もこだわる#EP演習
@auk_key_ikon	2017-05-22 19:50:27	手書き！#EP演習
@isailast	2017-05-22 19:50:27	ハムスター手書き！！！#EP演習
@onigirimgmg_fms	2017-05-22 19:50:28	すげえ#EP演習
@majinfms	2017-05-22 19:50:29	絵が上手い#EP演習
@2n7_5	2017-05-22 19:50:30	そういうこだわり大事#EP演習
@chaki_cheer3	2017-05-22 19:50:32	充電するスタイルwハムスター自作はすごい！！！#EP演習
@mayumi_kt2	2017-05-22 19:50:33	絵うまい#EP演習
@pvcresinfmsfms	2017-05-22 19:50:35	手書きのハムスターなの！？ #EP演習
@ekusikaS_fms	2017-05-22 19:50:45	え、ハムスタースゴイ#EP演習
@natume_fms	2017-05-22 19:50:45	デデンネ #EP演習
@fms_eraser	2017-05-22 19:50:45	お前が光るんかい！ #EP演習
@onakaSuitaaayoh	2017-05-22 19:50:46	がわいい！！#EP演習
@esplinq_yu	2017-05-22 19:50:47	女子力負けたわ…#EP演習
@UNK61688740	2017-05-22 19:50:48	うまい#EP演習
@EPDaisuke	2017-05-22 19:50:48	#EP演習　13 タイピングゲームハムスターかわいい打つごとに回し車を回して電気をためるハムスターは手書きお前が光るんかい！！！！！！
@kbcha10	2017-05-22 19:50:50	絵上手すぎ#EP演習
@glaceef_maru9	2017-05-22 19:50:52	光ったｗｗ#EP演習
@sss_tomo0413	2017-05-22 19:50:54	１３）ハムスターをモチーフにしたタイピングゲーム文字を入力するごとに回し車がまわり電池が溜まり充電をMAXにする。ハムスターは全部手書き。#EP演習
@galbot979	2017-05-22 19:50:54	お前が光るんかい#EP演習
@ysda_sny	2017-05-22 19:50:55	#EP演習ひかった！
@majinfms	2017-05-22 19:50:56	オチがいい#EP演習
@pvcresin	2017-05-22 19:50:57	落ちのあるプレゼンは短いときに有効だな～ #EP演習
@turtar_fms	2017-05-22 19:51:01	#EP演習 何の曲だっけ？
@fusumasuki_fms	2017-05-22 19:51:02	めっちゃ癒された #EP演習
@k564nya	2017-05-22 19:51:02	かじまだ#EP演習
@Luv_MissionK	2017-05-22 19:51:02	#EP演習ハムスター🐹可愛い
@hoihoi_wayway	2017-05-22 19:51:06	彼の人の良さが伝わってきた#EP演習
@kbcha10	2017-05-22 19:51:07	お前が光るんかい！#EP演習
@numaty_null	2017-05-22 19:51:09	オチをつけていていい#EP演習
@fms_moyashi	2017-05-22 19:51:14	絵にかける労力がすごい ＃EP演習
@T_daigaku	2017-05-22 19:51:23	ってお前がひかるんかーーーーーーーーいwwwwww #EP演習
@chikuzenni_fms	2017-05-22 19:51:24	#EP演習 手書きであのハムスターは女子力
@takuandake	2017-05-22 19:51:31	エンタテインメントってすごいな #EP演習
@natume_fms	2017-05-22 19:51:34	かじまだ #EP演習
@fms_eraser	2017-05-22 19:51:39	音ゲーの伝道師 #EP演習
@FungiMetalSyoko	2017-05-22 19:51:50	音ゲーってだけで既に評価高い、あれ実装するの面倒なんだよね #EP演習
@chaki_cheer3	2017-05-22 19:51:52	はいかじ！！！かじわーるど〜#EP演習
@yuas_anti	2017-05-22 19:52:04	すごそう#EP演習
@galbot979	2017-05-22 19:52:07	音ゲー(仮)#EP演習
@pvcresinfmsfms	2017-05-22 19:52:10	パクらないでつくるのいいゾ～ #EP演習
@ohnomeijifms	2017-05-22 19:52:12	おっ！ハードル上げたな！？ #EP演習
@Mellieise	2017-05-22 19:52:14	ぴらいと　#EP演習
@T_daigaku	2017-05-22 19:52:17	期待していいのか！？ #EP演習
@auk_key_ikon	2017-05-22 19:52:18	いいねぇ#EP演習
@chuuoubouhatei	2017-05-22 19:52:18	うまるちゃんｗ #EP演習
@mayumi_kt2	2017-05-22 19:52:19	察したｗ#EP演習
@FungiMetalSyoko	2017-05-22 19:52:21	あぁあぁあぁあぁ超音ゲーマーじゃん #EP演習
@sabuxu	2017-05-22 19:52:22	その言葉は期待せざるを得なくなる#EP演習
@mayoneko_fms	2017-05-22 19:52:34	プログラミング芸の発表会だからみんなオチがあってすごい#EP演習
@numaty_null	2017-05-22 19:52:36	発表中の謙遜はハードルあげてるぞぉ？#EP演習
@EPDaisuke	2017-05-22 19:52:47	#EP演習　音ゲー(仮)自力で作ったぴらいと上から鍵盤が降ってくるタイプのやつ
@sss_tomo0413	2017-05-22 19:52:48	１４）音ゲー上から流れてくるマーカーに合わせてタイプする#EP演習
@takuandake	2017-05-22 19:52:51	知ってたけど察したわ #EP演習
@tkrrrr_fms	2017-05-22 19:52:57	趣味が見える笑笑 #EP演習
@esplinq_yu	2017-05-22 19:53:06	エンタテインメントプログラミング芸演習！？？？？？？#EP演習
@2n7_5	2017-05-22 19:53:14	発表から趣味が見え隠れする感じいいよね#EP演習
@FungiMetalSyoko	2017-05-22 19:53:19	声がめっちゃアトリエ #EP演習
@UNK61688740	2017-05-22 19:53:24	雪をよける#EP演習
@Mellieise	2017-05-22 19:53:30	龍　#EP演習
@fms_eraser	2017-05-22 19:53:32	龍 #EP演習
@mayumi_kt2	2017-05-22 19:53:33	なんかのほほんとしてる#EP演習
@Luv_MissionK	2017-05-22 19:53:39	#EP演習 龍wwwwwwww
@ishimoty3	2017-05-22 19:53:41	龍#EP演習
@majinfms	2017-05-22 19:53:42	龍#EP演習
@onigirimgmg_fms	2017-05-22 19:53:48	龍ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ#EP演習
@mayumi_kt2	2017-05-22 19:53:49	やすめるんかい#EP演習
@yuas_anti	2017-05-22 19:53:50	涼しくなれそう#EP演習
@liz_ei	2017-05-22 19:53:51	安置雑www #EP演習
@0334nicole	2017-05-22 19:53:53	絶対的安置ｗｗｗ #EP演習
@UNK61688740	2017-05-22 19:53:53	ずっと休んでんじゃねえかwww#EP演習
@2n7_5	2017-05-22 19:53:53	ゆるゆるだな#EP演習
@ysda_sny	2017-05-22 19:53:54	＃EP演習休めるの？！
@galbot979	2017-05-22 19:53:54	安置完備#EP演習
@fms_eraser	2017-05-22 19:53:54	安全地帯あんのかよ笑 #EP演習
@EPDaisuke	2017-05-22 19:53:55	#EP演習　15竜が雪を避けるゲーム左下に安置がある
@reika_JD	2017-05-22 19:53:55	#EP演習 安置広すぎて草
@takuandake	2017-05-22 19:53:55	山山山 #EP演習
@chuuoubouhatei	2017-05-22 19:53:57	安全地帯があるのねｗ #EP演習
@numaty_null	2017-05-22 19:53:57	安全地帯ｗ#EP演習
@doi10070511_fms	2017-05-22 19:53:57	＞＞＞龍＜＜＜＞＞＞休みます＜＜＜#EP演習
@isailast	2017-05-22 19:53:58	山で休める#EP演習
@kbcha10	2017-05-22 19:53:59	休めるのwwww#EP演習
@ohnomeijifms	2017-05-22 19:54:01	山は安全地帯なのねｗｗｗ #EP演習
@tkw_fms	2017-05-22 19:54:01	安置を用意してるww #EP演習
@fms_eraser	2017-05-22 19:54:07	めっちゃおっとりしてんのね笑 #EP演習
@larcenciel37	2017-05-22 19:54:11	安置あんのねｗｗｗｗ#EP演習
@T_daigaku	2017-05-22 19:54:11	安置あるやんwww #EP演習
@mayoneko_fms	2017-05-22 19:54:13	そこガバガバなのか……#EP演習
@nouchinow	2017-05-22 19:54:14	休んだらあかんやろｗ　#EP演習
@onakaSuitaaayoh	2017-05-22 19:54:14	安置www#EP演習
@chikuzenni_fms	2017-05-22 19:54:15	#EP演習 山で休めるという謎要素
@natume_fms	2017-05-22 19:54:21	休めるゲームは新しすぎて草 #EP演習
@onigirimgmg_fms	2017-05-22 19:54:25	二班おつかれ～！#EP演習
@sss_tomo0413	2017-05-22 19:54:35	１５）雪を避けるゲーム十字キーで操作。上から降ってくる雪を避ける。画面左下安地#EP演習
@ysda_sny	2017-05-22 19:54:37	＃EP演習2班の方々、お疲れ様です！
@shino_uni_	2017-05-22 19:54:39	作者公認のバグwwwwwww　#EP演習
@ekusikaS_fms	2017-05-22 19:54:40	2部お疲れ様です！#EP演習
@motsusuke_fms	2017-05-22 19:54:45	山は安らぎ。#EP演習
@taizosorry	2017-05-22 19:54:57	#EP演習　まだ誰も単位を落とすゲーム作ってなくてB1の意識の高さを感じますね
@numaty_null	2017-05-22 19:54:57	２班の皆さんお疲れ様＾＾#EP演習
@isailast	2017-05-22 19:55:00	二班のみなさんお疲れ様でした！#EP演習
@mayumi_kt2	2017-05-22 19:55:24	二班お疲れ様です#EP演習
@kbcha10	2017-05-22 19:55:52	2班の人お疲れ様です～#EP演習
@Luv_MissionK	2017-05-22 19:59:06	#EP演習 最終日メンへのプレッシャー半端ないですねこれ
@FungiMetalSyoko	2017-05-22 19:59:27	みんながんばぇ〜 #EP演習
@fms_eraser	2017-05-22 19:59:28	がんばえ〜 #EP演習
@matatsuna	2017-05-22 19:59:34	四日間このテンション続くのか？ｗ#EP演習
@onigirimgmg_fms	2017-05-22 19:59:35	笑いすぎて喉痛い#EP演習
@numaty_null	2017-05-22 19:59:43	がんばえ#EP演習
@FungiMetalSyoko	2017-05-22 19:59:47	ん？ #EP演習
@ishimoty3	2017-05-22 19:59:52	ん？#EP演習
@fms_eraser	2017-05-22 19:59:54	MAZEX : なんでもMIXER #EP演習
@auk_key_ikon	2017-05-22 19:59:56	なんでも混ぜられる#EP演習
@galbot979	2017-05-22 19:59:56	カオスが生まれそう#EP演習
@ekusikaS_fms	2017-05-22 19:59:59	本日ラストグループだ…！#EP演習
@mayumi_kt2	2017-05-22 20:00:08	面白そう#EP演習
@larcenciel37	2017-05-22 20:00:09	やっぱりｗｗｗ#EP演習
@2n7_5	2017-05-22 20:00:11	右下混ぜよう#EP演習
@liz_ei	2017-05-22 20:00:12	UI可愛い #EP演習
@takaken_fms	2017-05-22 20:00:13	右下気になる＃EP演習
@UNK61688740	2017-05-22 20:00:22	待機画面好き#EP演習
@chaki_cheer3	2017-05-22 20:00:23	あっぷるぺん！！！#EP演習
@pvcresinfmsfms	2017-05-22 20:00:26	PPAPできるのｗｗ #EP演習
@onigirimgmg_fms	2017-05-22 20:00:27	旦那がいるｗｗｗｗｗｗｗ#EP演習
@mayumi_kt2	2017-05-22 20:00:31	旦那だ（スパイダーマン）#EP演習
@FungiMetalSyoko	2017-05-22 20:00:36	Muffetが出てくるのかと #EP演習
@numaty_null	2017-05-22 20:00:41	よい#EP演習
@fms_eraser	2017-05-22 20:00:44	テクスチャどうやってんだろ #EP演習
@pvcresinfmsfms	2017-05-22 20:00:44	スパイダードーナッツってなにｗｗ #EP演習
@mayoneko_fms	2017-05-22 20:00:46	強者じゃん#EP演習
@auk_key_ikon	2017-05-22 20:00:47	あーいいなぁ#EP演習
@fms_moyashi	2017-05-22 20:00:47	PPAPの発想が素晴らしい#EP演習
@chuuoubouhatei	2017-05-22 20:00:49	画像自分で作ってるのか…すごい #EP演習
@galbot979	2017-05-22 20:00:57	本日のフリー素材#EP演習
@onigirimgmg_fms	2017-05-22 20:01:03	わたしとまゆみの旦那＝スパイダーマン#EP演習
@turtar_fms	2017-05-22 20:01:06	#EP演習 後ろのblenderでつくったのか？
@fms_eraser	2017-05-22 20:01:07	化学式っょぃ #EP演習
@UNK61688740	2017-05-22 20:01:13	水素水#EP演習
@nouchinow	2017-05-22 20:01:19	こういうプレゼンの仕方好き　#EP演習
@fms_eraser	2017-05-22 20:01:20	おもしれええええええええええええええええええええええええええええええええええええ #EP演習
@isailast	2017-05-22 20:01:22	映像かっこよw#EP演習
@pvcresin	2017-05-22 20:01:24	研究動画ｗｗｗｗｗｗｗ #EP演習
@onigirimgmg_fms	2017-05-22 20:01:27	レシピ動画ｗｗｗｗｗｗｗｗ#EP演習
@numaty_null	2017-05-22 20:01:29	動画がよい#EP演習
@auk_key_ikon	2017-05-22 20:01:29	最高じゃん#EP演習
@chaki_cheer3	2017-05-22 20:01:30	なんでもまぜるのすごーい！！！かなりクオリティたかい！#EP演習
@EPDaisuke	2017-05-22 20:01:31	#EP演習　16MAZEXなんでも混ぜられる3DPPAPができる透過画像が保存されるからコラ画像が作れる科学の勉強もできるPVw
@turtar_fms	2017-05-22 20:01:34	#EP演習 スタイリッシュだ
@matatsuna	2017-05-22 20:01:34	動画がさいこうだｗｗｗ#EP演習
@yuas_anti	2017-05-22 20:01:35	センスを感じる…#EP演習
@mayoneko_fms	2017-05-22 20:01:35	ふぁー#EP演習
@onakaSuitaaayoh	2017-05-22 20:01:35	強いwwwww#EP演習
@Mellieise	2017-05-22 20:01:35	最高が顕現した　#EP演習
@7th_FMS	2017-05-22 20:01:36	デモ動画作ってるの好きｗｗ #EP演習
@2n7_5	2017-05-22 20:01:37	おしゃれネタ動画最高#EP演習
@majinfms	2017-05-22 20:01:38	レベル高過ぎ#EP演習
@chaki_cheer3	2017-05-22 20:01:38	FMSのベビーフェイス！りょうや！！！#EP演習
@mayumi_kt2	2017-05-22 20:01:38	FMSのベビーフェイス！りょうや！！！#EP演習
@ohnomeijifms	2017-05-22 20:01:39	構成がすげえうめえよ！！！ #EP演習
@onigirimgmg_fms	2017-05-22 20:01:39	FMSのベビーフェイス！りょうや！！！#EP演習
@esplinq_yu	2017-05-22 20:01:39	FMSのベビーフェイス！りょうや！！！#EP演習
@tkw_fms	2017-05-22 20:01:39	急にオサレな動画でてきたww #EP演習
@ysda_sny	2017-05-22 20:01:40	＃EP演習動画いい！！！！！
@UNK61688740	2017-05-22 20:01:40	めっちゃかっこいい#EP演習
@natume_fms	2017-05-22 20:01:41	お前がフスマスキーか！ #EP演習
@tkrrrr_fms	2017-05-22 20:01:42	すごすぎるとしかいえない！ #EP演習
@T_daigaku	2017-05-22 20:01:43	センスありすぎだろw #EP演習
@takuandake	2017-05-22 20:01:45	すっげえええええええ #EP演習
@HomeiMiyashita	2017-05-22 20:01:46	MAZEX・・・うちにもほしいｗ #EP演習
@kbcha10	2017-05-22 20:01:47	映像すごすぎwwwwww#EP演習
@fms3_hy	2017-05-22 20:01:47	あのセンス欲しい#EP演習
@mkw9977	2017-05-22 20:01:47	オサレ#EP演習
@kj_M1031	2017-05-22 20:01:48	なんかep演習楽しそうー (MSの嫉妬)#EP演習
@pvcresinfmsfms	2017-05-22 20:01:50	コンテンツでも勝負する感じがいいな #EP演習
@shino_uni_	2017-05-22 20:01:51	apple感すごい  #EP演習
@larcenciel37	2017-05-22 20:01:52	紹介映像までこってたすごい...#EP演習
@chikuzenni_fms	2017-05-22 20:01:53	#EP演習 面白いしめっちゃかっこええええええええ
@sasadango232	2017-05-22 20:01:57	いいセンスだ……#EP演習
@galbot979	2017-05-22 20:01:58	っょぃ#EP演習
@_rnmshr	2017-05-22 20:01:58	FMSのベビーフェイス！りょうや！！！#EP演習
@majinfms	2017-05-22 20:01:58	クソメガネの時間か#EP演習
@onakaSuitaaayoh	2017-05-22 20:02:01	おっ！？#EP演習
@kanikani_fms	2017-05-22 20:02:02	川野www#EP演習
@ekusikaS_fms	2017-05-22 20:02:08	面白い！よい笑#EP演習
@knn329	2017-05-22 20:02:10	すごすぎる！！さすが！りおん！#EP演習
@pvcresinfmsfms	2017-05-22 20:02:11	ベビーフェイスｗｗ #EP演習
@HomeiMiyashita	2017-05-22 20:02:22	（隣の女子集団こわい） #EP演習
@mayumi_kt2	2017-05-22 20:02:25	ベビーフェイス！！！！！！！！！！！！#EP演習
@nouchinow	2017-05-22 20:02:28	B1タイピング好きすぎかｗ　#EP演習
@onigirimgmg_fms	2017-05-22 20:02:31	ベビー（はなしたことない）#EP演習
@chikuzenni_fms	2017-05-22 20:02:38	#EP演習 りおんつよかった
@esplinq_yu	2017-05-22 20:02:39	みずからベビーフェイスを語るスタイル#EP演習
@onakaSuitaaayoh	2017-05-22 20:02:40	ベビーフェイスwww#EP演習
@chaki_cheer3	2017-05-22 20:02:50	こわがられた…#EP演習
@2n7_5	2017-05-22 20:03:03	ほっとりみっとじゃん！#EP演習
@mayumi_kt2	2017-05-22 20:03:12	ベビーがんばれ#EP演習
@UNK61688740	2017-05-22 20:03:14	おしい。。。#EP演習
@FungiMetalSyoko	2017-05-22 20:03:14	鬼畜過ぎ #EP演習
@pvcresinfmsfms	2017-05-22 20:03:18	だめじゃん～ #EP演習
@takaken_fms	2017-05-22 20:03:20	BGMテンション上がる＃EP演習
@fms_eraser	2017-05-22 20:03:23	教授とツイッターでリプ交わせる学科ってそうそうないよね #EP演習
@auk_key_ikon	2017-05-22 20:03:24	難易度きついな#EP演習
@fms3_hy	2017-05-22 20:03:26	踊ろう#EP演習
@kootyann17	2017-05-22 20:03:27	辛いなこのゲーム #EP演習
@sabuxu	2017-05-22 20:03:30	ん？#EP演習
@ohnomeijifms	2017-05-22 20:03:31	ん？ #EP演習
@0334nicole	2017-05-22 20:03:31	ん？ #EP演習
@nouchinow	2017-05-22 20:03:33	吹いた　#EP演習
@galbot979	2017-05-22 20:03:33	ん？#EP演習
@k564nya	2017-05-22 20:03:35	ん？#EP演習
@turtar_fms	2017-05-22 20:03:35	#EP演習 ん？
@kanikani_fms	2017-05-22 20:03:37	ん？#EP演習
@onigirimgmg_fms	2017-05-22 20:03:37	めっちゃおもろいｗｗｗｗｗｗｗｗｗｗｗｗｗ#EP演習
@fms_eraser	2017-05-22 20:03:37	流れ変わったな #EP演習
@mayoneko_fms	2017-05-22 20:03:39	回想？#EP演習
@reika_JD	2017-05-22 20:03:39	#EP演習 ん？
@pvcresinfmsfms	2017-05-22 20:03:39	もうUCずるいｗｗ #EP演習
@mkw9977	2017-05-22 20:03:40	ん？#EP演習
@tkw_fms	2017-05-22 20:03:41	ん？ #EP演習
@onakaSuitaaayoh	2017-05-22 20:03:42	ん？#EP演習
@UNK61688740	2017-05-22 20:03:42	ん？#EP演習
@ishimoty3	2017-05-22 20:03:42	ん？#EP演習
@FungiMetalSyoko	2017-05-22 20:03:44	ガンダムのファンかな？（すっとぼけ） #EP演習
@glaceef_maru9	2017-05-22 20:03:46	ん？#EP演習
@mayumi_kt2	2017-05-22 20:03:46	回想#EP演習
@doi10070511_fms	2017-05-22 20:03:46	あつくなれよおお！#EP演習
@fms_eraser	2017-05-22 20:03:47	まだはやい #EP演習
@reika_JD	2017-05-22 20:03:47	#EP演習 流れ変わったな
@isailast	2017-05-22 20:03:48	BGM壮大ww#EP演習
@T_daigaku	2017-05-22 20:03:48	流れ変わったな #EP演習
@galbot979	2017-05-22 20:03:50	流れ変わったな#EP演習
@chuuoubouhatei	2017-05-22 20:03:51	アイデアがあるなぁ…うらやましい #EP演習
@pvcresinfmsfms	2017-05-22 20:03:51	ん？ #EP演習
@ohnomeijifms	2017-05-22 20:03:51	流れ変わったな #EP演習
@turtar_fms	2017-05-22 20:03:52	#EP演習 まだ弱い
@sabuxu	2017-05-22 20:03:54	流れ変わったな#EP演習
@2n7_5	2017-05-22 20:03:54	EP演らしくてすき#EP演習
